eta_mech, -2.25737171838, -13159.4575545
eta_fan, 2.06111352941, 13747.6403747
eta_lpt, 1.9286171641, 13007.7726097
eta_inlet, -2.17917085654, -13625.782761
eta_hpt, 1.93767057735, 12946.8766121
eta_cc, -2.26925706099, -13959.7702771
eta_nozzle, -2.25736379289, -13158.6455179
eta_hpc, 2.09713991963, 13853.9464976
eta_lpc, 2.08112187388, 13670.7432923
